antecedents,consequents,support,confidence,lift
Sharp Cheddar Cheese,Organic Apple Juice,0.010933333333333333,0.09422850412249706,1.5330848330576017
Organic Apple Juice,Sharp Cheddar Cheese,0.010933333333333333,0.17788383317967352,1.5330848330576017
Banana,Organic Whole String Cheese,0.019063333333333335,0.06677564364527995,1.5330751583059605
Organic Whole String Cheese,Banana,0.019063333333333335,0.4376674064437132,1.5330751583059603
Banana,Unsalted Butter,0.012546666666666666,0.043948858660750774,1.5329214740408361
Unsalted Butter,Banana,0.012546666666666666,0.43762353214742467,1.5329214740408361
Green Bell Pepper,Organic Strawberries,0.010043333333333333,0.3591608058171415,1.5328881612886778
Organic Strawberries,Green Bell Pepper,0.010043333333333333,0.042864662616835726,1.5328881612886778
Organic Red Bell Pepper,Organic Roasted Turkey Breast,0.014106666666666667,0.11747071559429302,1.5324932457074232
Organic Roasted Turkey Breast,Organic Red Bell Pepper,0.014106666666666667,0.1840320055661854,1.532493245707423
Large Grapefruit,Organic Hass Avocado,0.016803333333333333,0.24093103283467954,1.5323152395676036
Organic Hass Avocado,Large Grapefruit,0.016803333333333333,0.1068687725249099,1.5323152395676034
Organic Apple Juice,Organic Hass Avocado,0.011713333333333333,0.19057432615651607,1.5321942929451364
Organic Hass Avocado,Organic Apple Juice,0.011713333333333333,0.0941737685587179,1.5321942929451362
Organic Hass Avocado,Organic Whole String Cheese,0.02039,0.07575888931548244,1.532030117603285
Organic Whole String Cheese,Organic Hass Avocado,0.02039,0.4123356926188068,1.532030117603285
Organic Roasted Turkey Breast,Honey Nut Cheerios,0.012786666666666667,0.15775620990294456,1.5319607344991866
Honey Nut Cheerios,Organic Roasted Turkey Breast,0.012786666666666667,0.12417052406694074,1.5319607344991866
Organic Blueberries,Unsalted Butter,0.015496666666666667,0.25777654560576657,1.5318918363323555
Unsalted Butter,Organic Blueberries,0.015496666666666667,0.0920922308941801,1.5318918363323555
Organic Whole String Cheese,Green Bell Pepper,0.010966666666666666,0.22177283451297605,1.5318624597967585
Green Bell Pepper,Organic Whole String Cheese,0.010966666666666666,0.0757505986369497,1.5318624597967583
Organic Hass Avocado,Organic Raspberries,0.04408666666666667,0.1638036733834512,1.5314479560906058
Organic Raspberries,Organic Hass Avocado,0.04408666666666667,0.412179007728746,1.5314479560906058
Organic Hass Avocado,Total 0% Nonfat Greek Yogurt,0.015056666666666666,0.12105375998284826,1.5314214385955334
Total 0% Nonfat Greek Yogurt,Organic Hass Avocado,0.015056666666666666,0.19047819853251244,1.5314214385955334
Organic Hass Avocado,Honey Nut Cheerios,0.01165,0.06014041366968373,1.5311995333026494
Honey Nut Cheerios,Organic Hass Avocado,0.01165,0.29661376559450053,1.5311995333026494
Organic Roasted Turkey Breast,Organic Garnet Sweet Potato (Yam),0.01421,0.1853800660984519,1.531180854864557
Organic Garnet Sweet Potato (Yam),Organic Roasted Turkey Breast,0.01421,0.11737011646155117,1.531180854864557
Organic Roasted Turkey Breast,Organic Blackberries,0.011493333333333333,0.14179963809837143,1.5307625559377989
Organic Blackberries,Organic Roasted Turkey Breast,0.011493333333333333,0.12407340770061173,1.5307625559377989
Chocolate Chip Cookies,Organic Blueberries,0.01112,0.0969570145609905,1.5306585469819054
Organic Blueberries,Chocolate Chip Cookies,0.01112,0.17555122875335472,1.5306585469819052
Organic Italian Parsley Bunch,Broccoli Crown,0.01057,0.20214190093708165,1.5306436376769856
Broccoli Crown,Organic Italian Parsley Bunch,0.01057,0.08003735581412957,1.5306436376769854
Corn Tortillas,Boneless Skinless Chicken Breasts,0.02011,0.23820428791408377,1.530613570386933
Boneless Skinless Chicken Breasts,Corn Tortillas,0.02011,0.1292194996572995,1.530613570386933
Organic Strawberries,Sharp Cheddar Cheese,0.04160666666666667,0.17757607659586575,1.530432445021682
Sharp Cheddar Cheese,Organic Strawberries,0.04160666666666667,0.3585854233100635,1.530432445021682
Honey Nut Cheerios,Organic Hass Avocado,0.01165,0.11313242482115692,1.5304021033659683
Organic Hass Avocado,Honey Nut Cheerios,0.01165,0.15759570726428285,1.5304021033659683
Organic Unsweetened Almond Milk,Total 0% Nonfat Greek Yogurt,0.012513333333333333,0.12097189997422016,1.5303858476961307
Total 0% Nonfat Greek Yogurt,Organic Unsweetened Almond Milk,0.012513333333333333,0.15830311208568776,1.5303858476961307
Unsalted Butter,Boneless Skinless Chicken Breasts,0.010163333333333333,0.2381659115763162,1.530366978086336
Boneless Skinless Chicken Breasts,Unsalted Butter,0.010163333333333333,0.06530586017820425,1.530366978086336
Corn Tortillas,Organic Strawberries,0.013336666666666667,0.149129673114913,1.5303198883008005
Organic Strawberries,Corn Tortillas,0.013336666666666667,0.13685650761074056,1.5303198883008002
Broccoli Crown,Organic Strawberries,0.01409,0.3585545847824243,1.5303008270579064
Organic Strawberries,Broccoli Crown,0.01409,0.060135721500618855,1.5303008270579062
Organic Hass Avocado,Organic Whole String Cheese,0.01255,0.04662942917652304,1.5301715984420161
Organic Whole String Cheese,Organic Hass Avocado,0.01255,0.41183548457667907,1.5301715984420161
Organic Red Bell Pepper,Large Lemon,0.023103333333333333,0.20138303745242178,1.5301499692456635
Large Lemon,Organic Red Bell Pepper,0.023103333333333333,0.17554390497175998,1.5301499692456633
Organic Hass Avocado,Organic Garlic,0.020496666666666667,0.13035827856688573,1.5301464735138008
Organic Garlic,Organic Hass Avocado,0.020496666666666667,0.24059003051881994,1.5301464735138008
Organic Roasted Turkey Breast,Organic Blackberries,0.011493333333333333,0.1499391198469299,1.530095106948737
Organic Blackberries,Organic Roasted Turkey Breast,0.011493333333333333,0.11728689026464384,1.5300951069487367
Extra Virgin Olive Oil,Organic Red Bell Pepper,0.012466666666666666,0.18373863915499877,1.530050289971122
Organic Red Bell Pepper,Extra Virgin Olive Oil,0.012466666666666666,0.10381391217454061,1.530050289971122
Large Grapefruit,Large Lemon,0.0131,0.20134228187919465,1.529840299971086
Large Lemon,Large Grapefruit,0.0131,0.09953650938378543,1.529840299971086
Organic Beef Hot Dogs,Organic Whole String Cheese,0.015526666666666666,0.316913865832086,1.529630114224532
Organic Whole String Cheese,Organic Beef Hot Dogs,0.015526666666666666,0.07494167806290725,1.529630114224532
Organic Strawberries,Boneless Skinless Chicken Breasts,0.01071,0.04570997709521845,1.5294438019814338
Boneless Skinless Chicken Breasts,Organic Strawberries,0.01071,0.35835378095025655,1.5294438019814338
Boneless Skinless Chicken Breasts,Organic Red Bell Pepper,0.02683666666666667,0.1836618304589835,1.529410679445263
Organic Red Bell Pepper,Boneless Skinless Chicken Breasts,0.02683666666666667,0.22347748848054186,1.529410679445263
Organic Blueberries,Organic Whole String Cheese,0.01236,0.08858944954128439,1.5293379481174656
Organic Whole String Cheese,Organic Blueberries,0.01236,0.21337323052134882,1.5293379481174656
Banana,Organic Red Bell Pepper,0.010086666666666667,0.03533189328040166,1.5292985116318711
Organic Red Bell Pepper,Banana,0.010086666666666667,0.436589236762372,1.5292985116318711
Organic Grape Tomatoes,Organic Strawberries,0.015986666666666666,0.07919157227304251,1.5291884450252802
Organic Strawberries,Organic Grape Tomatoes,0.015986666666666666,0.30870236869207,1.52918844502528
Organic Grape Tomatoes,Corn Tortillas,0.02606,0.12909084904725737,1.5290896953518858
Corn Tortillas,Organic Grape Tomatoes,0.02606,0.3086824337663363,1.5290896953518855
Large Lemon,Organic Whole String Cheese,0.01508,0.3167623582131354,1.5288988410255109
Organic Whole String Cheese,Large Lemon,0.01508,0.07278577749175448,1.5288988410255107
Organic Blueberries,Organic Red Bell Pepper,0.011036666666666667,0.18358746881064597,1.528791446266413
Organic Red Bell Pepper,Organic Blueberries,0.011036666666666667,0.0919058457780492,1.528791446266413
Green Bell Pepper,Total 0% Nonfat Greek Yogurt,0.013843333333333332,0.28940766550522645,1.5287230984182825
Total 0% Nonfat Greek Yogurt,Green Bell Pepper,0.013843333333333332,0.07312392154100784,1.5287230984182825
Original Hot Sauce,Broccoli Crown,0.011803333333333334,0.20184689049763438,1.528409781904902
Broccoli Crown,Original Hot Sauce,0.011803333333333334,0.08937630934652566,1.528409781904902
Organic Raspberries,Organic Navel Orange,0.01735,0.17384188904846198,1.5282355598235537
Organic Navel Orange,Organic Raspberries,0.01735,0.1525230029889234,1.5282355598235537
Organic Strawberries,Organic Blackberries,0.033163333333333336,0.14154016872714859,1.5279615191847635
Organic Blackberries,Organic Strawberries,0.033163333333333336,0.358006477150054,1.5279615191847633
Organic Hass Avocado,Unsalted Butter,0.01967,0.25711297982658704,1.5279484558451748
Unsalted Butter,Organic Hass Avocado,0.01967,0.11689315003367537,1.5279484558451748
Crackers Cheddar Bunnies Snack Packs,Natural Spring Water,0.01211,0.1367074317968015,1.527855662148063
Natural Spring Water,Crackers Cheddar Bunnies Snack Packs,0.01211,0.13534254740528256,1.5278556621480628
Organic Hass Avocado,Unsweetened Original Almond Breeze Almond Milk,0.017026666666666666,0.17677798927150026,1.5278116150452317
Unsweetened Original Almond Breeze Almond Milk,Organic Hass Avocado,0.017026666666666666,0.1471537220557732,1.5278116150452314
Banana,Organic Hass Avocado,0.01871,0.06553797653102926,1.5276917606300526
Organic Hass Avocado,Banana,0.01871,0.43613053613053615,1.5276917606300526
Chocolate Chip Cookies,Organic Strawberries,0.017656666666666668,0.15395123085418666,1.5272939568867725
Organic Strawberries,Chocolate Chip Cookies,0.017656666666666668,0.1751653439153439,1.5272939568867723
Organic Garnet Sweet Potato (Yam),Banana,0.015396666666666666,0.4358780787015193,1.5268074448065363
Banana,Organic Garnet Sweet Potato (Yam),0.015396666666666666,0.053931928308716216,1.5268074448065363
Green Bell Pepper,Organic Strawberries,0.01739,0.3577207899067471,1.5267422141102578
Organic Strawberries,Green Bell Pepper,0.01739,0.07422002816861333,1.5267422141102576
Organic Hass Avocado,Organic Blueberries,0.02279,0.21301056173474156,1.5267385445437325
Organic Blueberries,Organic Hass Avocado,0.02279,0.16334575688073394,1.5267385445437325
Organic Grape Tomatoes,Organic Hass Avocado,0.020313333333333333,0.10062415375978337,1.526613033677304
Organic Hass Avocado,Organic Grape Tomatoes,0.020313333333333333,0.3081824618185496,1.5266130336773038
Broccoli Crown,Organic Garnet Sweet Potato (Yam),0.024406666666666667,0.18481031828163255,1.52647491766443
Organic Garnet Sweet Potato (Yam),Broccoli Crown,0.024406666666666667,0.20159136587649018,1.5264749176644299
Sharp Cheddar Cheese,Organic Blackberries,0.01735333333333333,0.1495590220919877,1.5262162945641307
Organic Blackberries,Sharp Cheddar Cheese,0.01735333333333333,0.17708687665827605,1.5262162945641304
Total 0% Nonfat Greek Yogurt,Organic Blackberries,0.026763333333333333,0.1413705673134486,1.5261306295082613
Organic Blackberries,Total 0% Nonfat Greek Yogurt,0.026763333333333333,0.2889168765743073,1.5261306295082613
Organic Whole String Cheese,Honey Nut Cheerios,0.030626666666666667,0.15714847691860365,1.5260590773178746
Honey Nut Cheerios,Organic Whole String Cheese,0.030626666666666667,0.2974136535784806,1.5260590773178746
Organic Blueberries,Organic Hass Avocado,0.01149,0.18980232366059138,1.5259874872213488
Organic Hass Avocado,Organic Blueberries,0.01149,0.09237819585142305,1.5259874872213488
Total 0% Nonfat Greek Yogurt,Boneless Skinless Chicken Breasts,0.013516666666666666,0.07139838715357257,1.5259326170885352
Boneless Skinless Chicken Breasts,Total 0% Nonfat Greek Yogurt,0.013516666666666666,0.28887939018308756,1.5259326170885352
Organic Red Bell Pepper,Organic Strawberries,0.012986666666666667,0.11319987215620189,1.5258789381227789
Organic Strawberries,Organic Red Bell Pepper,0.012986666666666667,0.17505391804457227,1.5258789381227789
Organic Hass Avocado,Banana,0.013316666666666666,0.4355647623201046,1.5257099503302165
Banana,Organic Hass Avocado,0.013316666666666666,0.04664603888142915,1.5257099503302165
Organic Hass Avocado,Unsalted Butter,0.03334666666666666,0.25672346540751384,1.5256336837338884
Unsalted Butter,Organic Hass Avocado,0.03334666666666666,0.1981696446258072,1.5256336837338882
Organic Hass Avocado,Organic Blackberries,0.01884,0.14950007935248374,1.5256147971203866
Organic Blackberries,Organic Hass Avocado,0.01884,0.1922579767331111,1.5256147971203866
White Corn,Organic Whole String Cheese,0.019676666666666665,0.29732043920620527,1.5255807850900778
Organic Whole String Cheese,White Corn,0.019676666666666665,0.10096293635726135,1.5255807850900778
Organic Vegetable Broth,Organic Grape Tomatoes,0.019553333333333332,0.30795884082318353,1.52550530443108
Organic Grape Tomatoes,Organic Vegetable Broth,0.019553333333333332,0.0968594167960107,1.52550530443108
Organic Navel Orange,Honey Nut Cheerios,0.016806666666666668,0.1570765444406368,1.5253605455019272
Honey Nut Cheerios,Organic Navel Orange,0.016806666666666668,0.16320849383355454,1.5253605455019272
Organic Hass Avocado,Green Bell Pepper,0.012253333333333333,0.22082056827055926,1.5252848241197223
Green Bell Pepper,Organic Hass Avocado,0.012253333333333333,0.08463805489040338,1.525284824119722
Organic Whole String Cheese,Large Lemon,0.01508,0.20070094494476728,1.5249672892999566
Large Lemon,Organic Whole String Cheese,0.01508,0.11458095889370108,1.5249672892999566
Corn Tortillas,Organic Hass Avocado,0.01094,0.41040390146304867,1.5248525623139417
Organic Hass Avocado,Corn Tortillas,0.01094,0.0406474864694153,1.5248525623139417
Green Bell Pepper,Organic Strawberries,0.016376666666666668,0.11311935899797385,1.5247936601092809
Organic Strawberries,Green Bell Pepper,0.016376666666666668,0.2207494608195543,1.5247936601092809
Organic Blueberries,Green Bell Pepper,0.010506666666666666,0.22074374956229426,1.5247542104597596
Green Bell Pepper,Organic Blueberries,0.010506666666666666,0.07257321790384968,1.5247542104597593
Organic Garnet Sweet Potato (Yam),Organic Roasted Turkey Breast,0.01421,0.12357596312722846,1.5246253058960575
Organic Roasted Turkey Breast,Organic Garnet Sweet Potato (Yam),0.01421,0.17531666392498765,1.5246253058960575
Organic Whole String Cheese,Organic Hass Avocado,0.014516666666666667,0.41026848798869525,1.524349434583909
Organic Hass Avocado,Organic Whole String Cheese,0.014516666666666667,0.05393656416036065,1.5243494345839088
Organic Hass Avocado,Organic Garlic,0.01429,0.12986186841148675,1.5243196073028418
Organic Garlic,Organic Hass Avocado,0.01429,0.16773612958760467,1.5243196073028416
Organic Whole String Cheese,Organic Hass Avocado,0.01242,0.1828263002944063,1.5239334858248421
Organic Hass Avocado,Organic Whole String Cheese,0.01242,0.1035258814703676,1.5239334858248421
Organic Raspberries,Sharp Cheddar Cheese,0.017646666666666668,0.17681440165659132,1.523867979458686
Sharp Cheddar Cheese,Organic Raspberries,0.017646666666666668,0.15208710390990837,1.5238679794586858
White Corn,Organic Grape Tomatoes,0.019016666666666668,0.30756375006738906,1.5235481823621533
Organic Grape Tomatoes,White Corn,0.019016666666666668,0.09420098411545194,1.5235481823621533
Banana,Boneless Skinless Chicken Breasts,0.0105,0.03677973028197794,1.5233907337558168
Boneless Skinless Chicken Breasts,Banana,0.0105,0.43490266464172306,1.5233907337558168
Organic Blueberries,Unsalted Butter,0.015516666666666666,0.25631848466494134,1.5232269997124204
Unsalted Butter,Organic Blueberries,0.015516666666666666,0.09221108513925756,1.5232269997124204
Organic Garnet Sweet Potato (Yam),Banana,0.01245,0.43480791618160647,1.5230588458693672
Banana,Organic Garnet Sweet Potato (Yam),0.01245,0.04361025162005955,1.5230588458693672
Organic Strawberries,100% Whole Wheat Bread,0.04584333333333333,0.20933666169441992,1.523039203286753
100% Whole Wheat Bread,Organic Strawberries,0.04584333333333333,0.33353543192511037,1.523039203286753
Organic Strawberries,Organic Red Bell Pepper,0.012986666666666667,0.182893625011736,1.523013587506823
Organic Red Bell Pepper,Organic Strawberries,0.012986666666666667,0.10814411813690114,1.523013587506823
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.012633333333333333,0.0811771761480466,1.5229287001697194
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.012633333333333333,0.23700831717841284,1.5229287001697192
Organic Roasted Turkey Breast,Organic Baby Spinach,0.01625,0.2004852771837473,1.5228272016184978
Organic Baby Spinach,Organic Roasted Turkey Breast,0.01625,0.12343022078185133,1.5228272016184978
Green Bell Pepper,Boneless Skinless Chicken Breasts,0.03221333333333333,0.22250874930926504,1.522780928752156
Boneless Skinless Chicken Breasts,Green Bell Pepper,0.03221333333333333,0.2204580709918788,1.522780928752156
Unsalted Butter,Organic Unsweetened Almond Milk,0.01042,0.0619230616853532,1.5221991564737758
Organic Unsweetened Almond Milk,Unsalted Butter,0.01042,0.2561455260570305,1.5221991564737758
Organic Grape Tomatoes,Organic Medium Salsa,0.012183333333333332,0.060351375449952116,1.5221027856230043
Organic Medium Salsa,Organic Grape Tomatoes,0.012183333333333332,0.3072719630096679,1.5221027856230043
Unsalted Butter,Boneless Skinless Chicken Breasts,0.011983333333333334,0.0712135018422408,1.521981231935046
Boneless Skinless Chicken Breasts,Unsalted Butter,0.011983333333333334,0.2561088551684833,1.521981231935046
Broccoli Crown,Corn Tortillas,0.016966666666666668,0.12847371210782707,1.5217796672463426
Corn Tortillas,Broccoli Crown,0.016966666666666668,0.20097129545544282,1.5217796672463424
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.012066666666666667,0.40954859146962325,1.5216746645639494
Organic Hass Avocado,Organic Garnet Sweet Potato (Yam),0.012066666666666667,0.04483360786693583,1.5216746645639494
Organic Blueberries,Sharp Cheddar Cheese,0.0229,0.17652953722023795,1.521412886496923
Sharp Cheddar Cheese,Organic Blueberries,0.0229,0.19736275101266915,1.5214128864969227
Banana,Green Bell Pepper,0.020773333333333335,0.07276548543405921,1.5212296606423528
Green Bell Pepper,Banana,0.020773333333333335,0.43428571428571433,1.5212296606423528
Large Lemon,Extra Virgin Olive Oil,0.013583333333333333,0.10320897601499379,1.5211345028002035
Extra Virgin Olive Oil,Large Lemon,0.013583333333333333,0.20019651191353477,1.5211345028002032
Organic Navel Orange,Organic Hass Avocado,0.01904,0.16737971048467445,1.521080611456511
Organic Hass Avocado,Organic Navel Orange,0.01904,0.17302798982188297,1.521080611456511
Banana,Organic Red Bell Pepper,0.01147,0.04017747679374161,1.5209139480280736
Organic Red Bell Pepper,Banana,0.01147,0.43419558359621446,1.5209139480280733
Organic Strawberries,Organic Cheese Frozen Pizza,0.017243333333333333,0.07873907881518463,1.520059436586576
Organic Cheese Frozen Pizza,Organic Strawberries,0.017243333333333333,0.33288288288288287,1.5200594365865758
Organic Roasted Turkey Breast,Natural Spring Water,0.011023333333333333,0.1360009870044415,1.5199603658805816
Natural Spring Water,Organic Roasted Turkey Breast,0.011023333333333333,0.12319785418917409,1.5199603658805816
100% Whole Wheat Bread,Organic Baby Spinach,0.012416666666666666,0.09033807052432459,1.5199047253265312
Organic Baby Spinach,100% Whole Wheat Bread,0.012416666666666666,0.20890583814704727,1.5199047253265312
Organic Hass Avocado,Organic Whole String Cheese,0.011046666666666666,0.10324952487771442,1.5198654299957963
Organic Whole String Cheese,Organic Hass Avocado,0.011046666666666666,0.16261040235525023,1.519865429995796
Banana,Organic Blueberries,0.06053666666666667,0.2120497402066671,1.5198519223528317
Organic Blueberries,Banana,0.06053666666666667,0.43389239296636084,1.5198519223528315
Organic Blueberries,Green Bell Pepper,0.013933333333333334,0.21996526864179342,1.5193769707252263
Green Bell Pepper,Organic Blueberries,0.013933333333333334,0.09624240191563824,1.519376970725226
Large Lemon,Organic Whole String Cheese,0.011206666666666667,0.08515057113187954,1.5193702099306408
Organic Whole String Cheese,Large Lemon,0.011206666666666667,0.19996431332897163,1.5193702099306408
Extra Virgin Olive Oil,Green Bell Pepper,0.014923333333333334,0.21994595922377796,1.5192435938279008
Green Bell Pepper,Extra Virgin Olive Oil,0.014923333333333334,0.10308067784122306,1.5192435938279008
Authentic French Brioche Hamburger Buns,Organic Whole String Cheese,0.014623333333333334,0.3147510403214234,1.5191909274624251
Organic Whole String Cheese,Authentic French Brioche Hamburger Buns,0.014623333333333334,0.07058161048990427,1.5191909274624251
White Corn,Organic Red Bell Pepper,0.012073333333333333,0.1824317517880528,1.5191674217625004
Organic Red Bell Pepper,White Corn,0.012073333333333333,0.10053849997224228,1.5191674217625004
Organic Garnet Sweet Potato (Yam),Organic Strawberries,0.010486666666666667,0.3559226156805068,1.5190676573693935
Organic Strawberries,Organic Garnet Sweet Potato (Yam),0.010486666666666667,0.044756796744960234,1.5190676573693935
Total 0% Nonfat Greek Yogurt,Organic Garnet Sweet Potato (Yam),0.010716666666666666,0.056608092404127196,1.5190006906295312
Organic Garnet Sweet Potato (Yam),Total 0% Nonfat Greek Yogurt,0.010716666666666666,0.287567084078712,1.5190006906295312
Boneless Skinless Chicken Breasts,Organic Hass Avocado,0.04578666666666667,0.2942083618917067,1.5187821965019102
Organic Hass Avocado,Boneless Skinless Chicken Breasts,0.04578666666666667,0.2363630106342706,1.5187821965019102
Organic Red Bell Pepper,Organic Blueberries,0.011036666666666667,0.09620245808757301,1.5187463782703732
Organic Blueberries,Organic Red Bell Pepper,0.011036666666666667,0.17423564700310476,1.518746378270373
Organic Strawberries,Organic Hass Avocado,0.01904,0.1888888888888889,1.518643583284201
Organic Hass Avocado,Organic Strawberries,0.01904,0.15307927319504744,1.5186435832842007
Organic Blueberries,Unsweetened Original Almond Breeze Almond Milk,0.02279,0.17568157874450754,1.518335838423377
Unsweetened Original Almond Breeze Almond Milk,Organic Blueberries,0.02279,0.19696358607974188,1.518335838423377
Green Bell Pepper,Total 0% Nonfat Greek Yogurt,0.017373333333333334,0.12000368391969056,1.5181371837693838
Total 0% Nonfat Greek Yogurt,Green Bell Pepper,0.017373333333333334,0.2197857805515729,1.5181371837693838
Total 0% Nonfat Greek Yogurt,Almonds & Sea Salt in Dark Chocolate,0.014733333333333333,0.07782512237208156,1.518045299845544
Almonds & Sea Salt in Dark Chocolate,Total 0% Nonfat Greek Yogurt,0.014733333333333333,0.2873862158647594,1.5180452998455438
White Corn,Organic Garnet Sweet Potato (Yam),0.01216,0.1837413115744938,1.5176452595564038
Organic Garnet Sweet Potato (Yam),White Corn,0.01216,0.1004377632774428,1.5176452595564038
Organic Strawberries,Organic Red Bell Pepper,0.01755,0.17410714285714285,1.5176262561275782
Organic Red Bell Pepper,Organic Strawberries,0.01755,0.15297672661765988,1.5176262561275782
Organic Red Bell Pepper,Broccoli Crown,0.022963333333333332,0.19122300560706157,1.5174020441760163
Broccoli Crown,Organic Red Bell Pepper,0.022963333333333332,0.18221975347828387,1.5174020441760163
Organic Hass Avocado,Green Bell Pepper,0.027323333333333335,0.219676260920834,1.5173806934115446
Green Bell Pepper,Organic Hass Avocado,0.027323333333333335,0.18873181064652791,1.5173806934115446
Organic Grape Tomatoes,Organic Whole String Cheese,0.010243333333333333,0.050741388989795584,1.5170835855031568
Organic Whole String Cheese,Organic Grape Tomatoes,0.010243333333333333,0.30625872035080726,1.5170835855031568
Organic Roasted Turkey Breast,Organic Red Bell Pepper,0.014106666666666667,0.17404178318802432,1.5170565405586571
Organic Red Bell Pepper,Organic Roasted Turkey Breast,0.014106666666666667,0.12296248946741437,1.5170565405586571
Banana,Boneless Skinless Chicken Breasts,0.012326666666666666,0.04317823574055695,1.5169774823945528
Boneless Skinless Chicken Breasts,Banana,0.012326666666666666,0.43307178826560483,1.5169774823945525
Broccoli Crown,Organic Vegetable Broth,0.01272,0.09631742345844166,1.5169690800888544
Organic Vegetable Broth,Broccoli Crown,0.01272,0.2003359932801344,1.5169690800888542
Pretzel Crisps Original Deli Style Pretzel Crackers,Organic Strawberries,0.013156666666666667,0.3554254840162089,1.5169459134862595
Organic Strawberries,Pretzel Crisps Original Deli Style Pretzel Crackers,0.013156666666666667,0.05615228123088305,1.5169459134862595
Banana,Organic Whole String Cheese,0.025083333333333332,0.08786268900694728,1.5167917310440893
Organic Whole String Cheese,Banana,0.025083333333333332,0.4330187593509034,1.5167917310440893
Organic Italian Parsley Bunch,Organic Whole String Cheese,0.01643,0.3142092178236756,1.5165757436586387
Organic Whole String Cheese,Organic Italian Parsley Bunch,0.01643,0.07930174563591022,1.5165757436586387
Corn Tortillas,Organic Garnet Sweet Potato (Yam),0.01642,0.18360729061836076,1.5165382887450298
Organic Garnet Sweet Potato (Yam),Corn Tortillas,0.01642,0.135624019162468,1.5165382887450296
Organic Strawberries,Organic Cheese Frozen Pizza,0.017243333333333333,0.07359405898336914,1.5164652582602338
Organic Cheese Frozen Pizza,Organic Strawberries,0.017243333333333333,0.3553128648945669,1.5164652582602336
Organic Red Bell Pepper,Total 0% Nonfat Greek Yogurt,0.01375,0.11985356074033182,1.5162380122332608
Total 0% Nonfat Greek Yogurt,Organic Red Bell Pepper,0.01375,0.1739478788901071,1.5162380122332606
Organic Unsweetened Almond Milk,Organic Ginger Root,0.010856666666666667,0.10495617427171952,1.5161964791022227
Organic Ginger Root,Organic Unsweetened Almond Milk,0.010856666666666667,0.1568353637983339,1.5161964791022224
Broccoli Crown,Organic Strawberries,0.014176666666666667,0.35524557300367526,1.516178058373086
Organic Strawberries,Broccoli Crown,0.014176666666666667,0.06050561238280861,1.5161780583730857
Extra Virgin Olive Oil,Organic Baby Spinach,0.013543333333333333,0.1996069761729305,1.5161558854536952
Organic Baby Spinach,Extra Virgin Olive Oil,0.013543333333333333,0.1028711768280332,1.5161558854536952
Green Bell Pepper,Original Hot Sauce,0.012253333333333333,0.08865521898514374,1.51607853249405
Original Hot Sauce,Green Bell Pepper,0.012253333333333333,0.20954226757111097,1.51607853249405
Organic Navel Orange,Organic Strawberries,0.037766666666666664,0.3320049229326613,1.5160503650004322
Organic Strawberries,Organic Navel Orange,0.037766666666666664,0.1724557825200158,1.516050365000432
Organic Raspberries,Organic Navel Orange,0.01735,0.16221017202692598,1.516030144492906
Organic Navel Orange,Organic Raspberries,0.01735,0.1621545842549612,1.5160301444929059
Green Bell Pepper,100% Whole Wheat Bread,0.012036666666666666,0.08314146251611715,1.5159812043296144
100% Whole Wheat Bread,Green Bell Pepper,0.012036666666666666,0.21947365222147935,1.5159812043296141
Organic Grape Tomatoes,Total 0% Nonfat Greek Yogurt,0.02419,0.11982761467586936,1.515909774932985
Total 0% Nonfat Greek Yogurt,Organic Grape Tomatoes,0.02419,0.3060217592983048,1.515909774932985
Organic Garnet Sweet Potato (Yam),Organic Ginger Root,0.012703333333333334,0.10492552517827153,1.5157537224192932
Organic Ginger Root,Organic Garnet Sweet Potato (Yam),0.012703333333333334,0.1835123031733038,1.515753722419293
Banana,Green Bell Pepper,0.0121,0.042384260610660286,1.5157084495408375
Green Bell Pepper,Banana,0.0121,0.4327095005364167,1.5157084495408375
Organic Red Bell Pepper,Broccoli Crown,0.022963333333333332,0.2001627102885202,1.5156569597050924
Broccoli Crown,Organic Red Bell Pepper,0.022963333333333332,0.17388121860723388,1.5156569597050924
Organic Apple Juice,Large Lemon,0.01226,0.19946851781549976,1.515603053077272
Large Lemon,Organic Apple Juice,0.01226,0.09315401565230605,1.5156030530772717
Total 0% Nonfat Greek Yogurt,Green Bell Pepper,0.013943333333333334,0.07365214635348805,1.5150606079296773
Green Bell Pepper,Total 0% Nonfat Greek Yogurt,0.013943333333333334,0.28682117388919365,1.5150606079296773
Green Bell Pepper,85% Lean Ground Beef,0.010433333333333333,0.07206667894639897,1.5148545182118616
85% Lean Ground Beef,Green Bell Pepper,0.010433333333333333,0.2193105381165919,1.5148545182118616
Organic Hass Avocado,Organic Ginger Root,0.020313333333333333,0.10486285576625254,1.5148484003407214
Organic Ginger Root,Organic Hass Avocado,0.020313333333333333,0.29344633312466895,1.5148484003407214
Green Bell Pepper,Organic Roasted Turkey Breast,0.01681,0.11611254374654631,1.5147748792817834
Organic Roasted Turkey Breast,Green Bell Pepper,0.01681,0.2192990085232214,1.5147748792817834
Green Bell Pepper,Organic Beef Hot Dogs,0.010743333333333334,0.0742079572665316,1.514654182879268
